matchup_id,game_id,model,prompt_file,random_player_defection_prob,nice_factor,forgiving_factor,retaliatory_factor,troublemaking_factor,emulative_factor,player_a_total_score,player_b_total_score
10,0,ministral-3:14b,prompts/compassionate.json,0.3448275862068966,1.0,0.8974358974358975,0.3225806451612903,0.14754098360655737,0.6262626262626263,216,311
11,0,ministral-3:14b,prompts/compassionate.json,0.3793103448275862,1.0,0.8536585365853658,0.46875,0.11864406779661017,0.6666666666666666,209,309
12,0,ministral-3:14b,prompts/compassionate.json,0.41379310344827586,1.0,0.8809523809523809,0.32142857142857145,0.1864406779661017,0.5757575757575758,211,311
13,0,ministral-3:14b,prompts/compassionate.json,0.4482758620689655,1.0,0.8695652173913043,0.2571428571428571,0.12727272727272726,0.5858585858585859,191,331
14,0,ministral-3:14b,prompts/compassionate.json,0.48275862068965514,1.0,0.9347826086956522,0.21052631578947367,0.2962962962962963,0.46464646464646464,203,308
15,0,ministral-3:14b,prompts/compassionate.json,0.5172413793103449,1.0,0.8723404255319149,0.29411764705882354,0.2037037037037037,0.5353535353535354,192,317
16,0,ministral-3:14b,prompts/compassionate.json,0.5517241379310345,1.0,0.8305084745762712,0.2826086956521739,0.25,0.45454545454545453,165,330
17,0,ministral-3:14b,prompts/compassionate.json,0.5862068965517241,1.0,0.7884615384615384,0.375,0.1875,0.5555555555555556,181,311
18,0,ministral-3:14b,prompts/compassionate.json,0.6206896551724138,1.0,0.8305084745762712,0.25,0.2926829268292683,0.45454545454545453,160,315
19,0,ministral-3:14b,prompts/compassionate.json,0.6551724137931034,1.0,0.75,0.425531914893617,0.23529411764705882,0.48484848484848486,140,320
20,0,ministral-3:14b,prompts/compassionate.json,0.6896551724137931,1.0,0.803030303030303,0.28888888888888886,0.34285714285714286,0.40404040404040403,145,320
21,0,ministral-3:14b,prompts/compassionate.json,0.7241379310344828,1.0,0.7941176470588235,0.3333333333333333,0.28125,0.46464646464646464,137,317
22,0,ministral-3:14b,prompts/compassionate.json,0.7586206896551724,1.0,0.6172839506172839,0.3673469387755102,0.2,0.494949494949495,102,317
23,0,ministral-3:14b,prompts/compassionate.json,0.7931034482758621,1.0,0.6,0.42,0.125,0.5252525252525253,93,313
24,0,ministral-3:14b,prompts/compassionate.json,0.8275862068965517,1.0,0.5764705882352941,0.5961538461538461,0.06666666666666667,0.5151515151515151,86,316
25,0,ministral-3:14b,prompts/compassionate.json,0.8620689655172413,1.0,0.6222222222222222,0.4444444444444444,0.4,0.41414141414141414,69,324
26,0,ministral-3:14b,prompts/compassionate.json,0.896551724137931,1.0,0.5934065934065934,0.45098039215686275,0.3333333333333333,0.42424242424242425,64,324
27,0,ministral-3:14b,prompts/compassionate.json,0.9310344827586207,1.0,0.5851063829787234,0.39215686274509803,0.5555555555555556,0.41414141414141414,72,317
28,0,ministral-3:14b,prompts/compassionate.json,0.9655172413793103,1.0,0.5434782608695652,0.5319148936170213,0.125,0.5151515151515151,70,305
29,0,ministral-3:14b,prompts/compassionate.json,1.0,1.0,0.5050505050505051,0.56,0.0,0.494949494949495,49,304
0,0,ministral-3:8b,prompts/rude.json,0.0,0.0,,,1.0,0.0,500,0
1,0,ministral-3:8b,prompts/rude.json,0.034482758620689655,1.0,0.10344827586206896,1.0,0.9072164948453608,0.10101010101010101,470,35
2,0,ministral-3:8b,prompts/rude.json,0.06896551724137931,0.0,0.031746031746031744,,0.9789473684210527,0.050505050505050504,474,14
3,0,ministral-3:8b,prompts/rude.json,0.10344827586206896,0.0,0.014084507042253521,,0.8936170212765957,0.15151515151515152,456,36
4,0,ministral-3:8b,prompts/rude.json,0.13793103448275862,0.0,0.014492753623188406,,0.9444444444444444,0.1414141414141414,446,26
5,0,ministral-3:8b,prompts/rude.json,0.1724137931034483,1.0,0.010752688172043012,1.0,0.9625,0.21212121212121213,413,33
6,0,ministral-3:8b,prompts/rude.json,0.20689655172413793,0.0,0.025974025974025976,1.0,0.9493670886075949,0.25252525252525254,408,33
7,0,ministral-3:8b,prompts/rude.json,0.24137931034482757,1.0,0.07142857142857142,1.0,0.8690476190476191,0.25252525252525254,414,54
8,0,ministral-3:8b,prompts/rude.json,0.27586206896551724,0.0,0.01098901098901099,,0.9871794871794872,0.23232323232323232,410,25
9,0,ministral-3:8b,prompts/rude.json,0.3103448275862069,1.0,0.01020408163265306,1.0,0.972972972972973,0.26262626262626265,392,37
10,0,ministral-3:8b,prompts/rude.json,0.3448275862068966,1.0,0.01020408163265306,1.0,0.9672131147540983,0.40404040404040403,342,47
11,0,ministral-3:8b,prompts/rude.json,0.3793103448275862,1.0,0.01020408163265306,1.0,0.9661016949152542,0.41414141414141414,328,53
12,0,ministral-3:8b,prompts/rude.json,0.41379310344827586,1.0,0.06097560975609756,0.8333333333333334,0.8813559322033898,0.4444444444444444,320,75
13,0,ministral-3:8b,prompts/rude.json,0.4482758620689655,0.0,0.02247191011235955,,0.9636363636363636,0.45454545454545453,311,56
14,0,ministral-3:8b,prompts/rude.json,0.48275862068965514,1.0,0.042105263157894736,1.0,0.9629629629629629,0.4444444444444444,309,64
15,0,ministral-3:8b,prompts/rude.json,0.5172413793103449,0.0,0.0,,1.0,0.46464646464646464,312,47
16,0,ministral-3:8b,prompts/rude.json,0.5517241379310345,0.0,0.0425531914893617,1.0,0.9545454545454546,0.5656565656565656,266,71
17,0,ministral-3:8b,prompts/rude.json,0.5862068965517241,0.0,0.020833333333333332,1.0,0.9791666666666666,0.5252525252525253,289,59
18,0,ministral-3:8b,prompts/rude.json,0.6206896551724138,0.0,0.12643678160919541,0.6,0.8780487804878049,0.5555555555555556,237,107
19,0,ministral-3:8b,prompts/rude.json,0.6551724137931034,1.0,0.042105263157894736,1.0,0.8823529411764706,0.6767676767676768,224,89
20,0,ministral-3:8b,prompts/rude.json,0.6896551724137931,0.0,0.01020408163265306,1.0,1.0,0.6464646464646465,238,68
21,0,ministral-3:8b,prompts/rude.json,0.7241379310344828,1.0,0.03125,1.0,0.875,0.7171717171717171,220,85
22,0,ministral-3:8b,prompts/rude.json,0.7586206896551724,0.0,0.0625,0.8333333333333334,0.95,0.7575757575757576,167,107
23,0,ministral-3:8b,prompts/rude.json,0.7931034482758621,1.0,0.052083333333333336,1.0,0.875,0.8181818181818182,152,107
24,0,ministral-3:8b,prompts/rude.json,0.8275862068965517,1.0,0.030303030303030304,1.0,0.9333333333333333,0.8282828282828283,156,101
25,0,ministral-3:8b,prompts/rude.json,0.8620689655172413,1.0,0.030303030303030304,1.0,0.9,0.8787878787878788,132,107
26,0,ministral-3:8b,prompts/rude.json,0.896551724137931,1.0,0.09090909090909091,1.0,0.8888888888888888,0.8282828282828283,122,132
27,0,ministral-3:8b,prompts/rude.json,0.9310344827586207,1.0,0.04040404040404041,1.0,0.8888888888888888,0.8787878787878788,127,112
28,0,ministral-3:8b,prompts/rude.json,0.9655172413793103,1.0,0.030612244897959183,1.0,0.75,0.9090909090909091,122,112
29,0,ministral-3:8b,prompts/rude.json,1.0,1.0,0.04040404040404041,1.0,0.0,0.9595959595959596,95,120
0,0,qwen3.5:9b,prompts/narcissistic.json,0.0,0.0,,,0.99,0.010101010101010102,498,3
1,0,qwen3.5:9b,prompts/narcissistic.json,0.034482758620689655,0.0,0.0,1.0,1.0,0.030303030303030304,488,3
2,0,qwen3.5:9b,prompts/narcissistic.json,0.06896551724137931,0.0,0.012048192771084338,1.0,0.9789473684210527,0.0707070707070707,476,11
3,0,qwen3.5:9b,prompts/narcissistic.json,0.10344827586206896,0.0,0.0,,1.0,0.06060606060606061,476,6
4,0,qwen3.5:9b,prompts/narcissistic.json,0.13793103448275862,0.0,0.011363636363636364,,0.9888888888888889,0.1111111111111111,454,14
5,0,qwen3.5:9b,prompts/narcissistic.json,0.1724137931034483,0.0,0.0,,1.0,0.20202020202020202,420,20
6,0,qwen3.5:9b,prompts/narcissistic.json,0.20689655172413793,0.0,0.01020408163265306,1.0,0.9873417721518988,0.2222222222222222,414,24
7,0,qwen3.5:9b,prompts/narcissistic.json,0.24137931034482757,0.0,0.0,,1.0,0.16161616161616163,436,16
8,0,qwen3.5:9b,prompts/narcissistic.json,0.27586206896551724,0.0,0.0,,1.0,0.2222222222222222,412,22
9,0,qwen3.5:9b,prompts/narcissistic.json,0.3103448275862069,0.0,0.010309278350515464,1.0,0.9864864864864865,0.2727272727272727,395,30
10,0,qwen3.5:9b,prompts/narcissistic.json,0.3448275862068966,0.0,0.0,1.0,1.0,0.3939393939393939,344,39
11,0,qwen3.5:9b,prompts/narcissistic.json,0.3793103448275862,0.0,0.0,1.0,1.0,0.41414141414141414,332,42
12,0,qwen3.5:9b,prompts/narcissistic.json,0.41379310344827586,0.0,0.0,,1.0,0.41414141414141414,336,41
13,0,qwen3.5:9b,prompts/narcissistic.json,0.4482758620689655,0.0,0.0,,1.0,0.45454545454545453,316,46
14,0,qwen3.5:9b,prompts/narcissistic.json,0.48275862068965514,0.0,0.0,1.0,1.0,0.46464646464646464,316,46
15,0,qwen3.5:9b,prompts/narcissistic.json,0.5172413793103449,0.0,0.010752688172043012,1.0,0.9444444444444444,0.48484848484848486,306,56
16,0,qwen3.5:9b,prompts/narcissistic.json,0.5517241379310345,0.0,0.0,,1.0,0.5656565656565656,272,57
17,0,qwen3.5:9b,prompts/narcissistic.json,0.5862068965517241,0.0,0.0,1.0,0.9791666666666666,0.5252525252525253,290,55
18,0,qwen3.5:9b,prompts/narcissistic.json,0.6206896551724138,1.0,0.0,1.0,0.975609756097561,0.5959595959595959,259,64
19,0,qwen3.5:9b,prompts/narcissistic.json,0.6551724137931034,0.0,0.0,1.0,1.0,0.6666666666666666,232,67
20,0,qwen3.5:9b,prompts/narcissistic.json,0.6896551724137931,0.0,0.0,1.0,1.0,0.6565656565656566,240,65
21,0,qwen3.5:9b,prompts/narcissistic.json,0.7241379310344828,0.0,0.0,1.0,1.0,0.6868686868686869,224,69
22,0,qwen3.5:9b,prompts/narcissistic.json,0.7586206896551724,0.0,0.0,1.0,0.95,0.8080808080808081,174,84
23,0,qwen3.5:9b,prompts/narcissistic.json,0.7931034482758621,0.0,0.0,1.0,1.0,0.8484848484848485,160,85
24,0,qwen3.5:9b,prompts/narcissistic.json,0.8275862068965517,0.0,0.0,1.0,1.0,0.8585858585858586,160,85
25,0,qwen3.5:9b,prompts/narcissistic.json,0.8620689655172413,0.0,0.010101010101010102,1.0,1.0,0.898989898989899,135,95
26,0,qwen3.5:9b,prompts/narcissistic.json,0.896551724137931,0.0,0.010101010101010102,1.0,1.0,0.9090909090909091,131,96
27,0,qwen3.5:9b,prompts/narcissistic.json,0.9310344827586207,0.0,0.0,1.0,1.0,0.9191919191919192,132,92
28,0,qwen3.5:9b,prompts/narcissistic.json,0.9655172413793103,0.0,0.0,1.0,1.0,0.9292929292929293,128,93
29,0,qwen3.5:9b,prompts/narcissistic.json,1.0,0.0,0.0,1.0,1.0,1.0,100,100
0,0,random,prompts/baseline.json,0.0,0.0,,,0.53,0.46464646464646464,406,141
1,0,random,prompts/baseline.json,0.034482758620689655,0.0,1.0,0.5,0.4897959183673469,0.5050505050505051,391,156
2,0,random,prompts/baseline.json,0.06896551724137931,0.0,0.5,1.0,0.4945054945054945,0.5353535353535354,372,157
3,0,random,prompts/baseline.json,0.10344827586206896,0.0,0.6363636363636364,1.0,0.42391304347826086,0.5858585858585859,358,178
4,0,random,prompts/baseline.json,0.13793103448275862,0.0,0.8,0.3333333333333333,0.45054945054945056,0.5454545454545454,358,178
5,0,random,prompts/baseline.json,0.1724137931034483,0.0,0.65625,0.5833333333333334,0.4605263157894737,0.5353535353535354,307,197
6,0,random,prompts/baseline.json,0.20689655172413793,0.0,0.4,0.5555555555555556,0.47058823529411764,0.5454545454545454,347,172
7,0,random,prompts/baseline.json,0.24137931034482757,0.0,0.6923076923076923,0.3333333333333333,0.55,0.45454545454545453,330,170
8,0,random,prompts/baseline.json,0.27586206896551724,1.0,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.5151515151515151,315,195
9,0,random,prompts/baseline.json,0.3103448275862069,0.0,0.6176470588235294,0.5,0.49295774647887325,0.5050505050505051,295,195
10,0,random,prompts/baseline.json,0.3448275862068966,0.0,0.5757575757575758,0.7857142857142857,0.5844155844155844,0.47474747474747475,339,154
11,0,random,prompts/baseline.json,0.3793103448275862,1.0,0.49019607843137253,0.47619047619047616,0.532258064516129,0.45454545454545453,266,206
12,0,random,prompts/baseline.json,0.41379310344827586,0.0,0.6545454545454545,0.375,0.5555555555555556,0.42424242424242425,238,223
13,0,random,prompts/baseline.json,0.4482758620689655,0.0,0.5689655172413793,0.6129032258064516,0.36538461538461536,0.5959595959595959,226,246
14,0,random,prompts/baseline.json,0.48275862068965514,0.0,0.5714285714285714,0.5909090909090909,0.48214285714285715,0.5252525252525253,244,219
15,0,random,prompts/baseline.json,0.5172413793103449,1.0,0.5409836065573771,0.5,0.4791666666666667,0.5151515151515151,215,225
16,0,random,prompts/baseline.json,0.5517241379310345,0.0,0.6065573770491803,0.5862068965517241,0.4791666666666667,0.5050505050505051,219,234
17,0,random,prompts/baseline.json,0.5862068965517241,0.0,0.6818181818181818,0.3939393939393939,0.4878048780487805,0.45454545454545453,187,262
18,0,random,prompts/baseline.json,0.6206896551724138,1.0,0.6,0.6,0.4166666666666667,0.5252525252525253,208,248
19,0,random,prompts/baseline.json,0.6551724137931034,0.0,0.4810126582278481,0.4857142857142857,0.4642857142857143,0.5555555555555556,148,248
20,0,random,prompts/baseline.json,0.6896551724137931,0.0,0.5352112676056338,0.6,0.34375,0.6161616161616161,160,250
21,0,random,prompts/baseline.json,0.7241379310344828,1.0,0.43529411764705883,0.4375,0.6956521739130435,0.5050505050505051,139,229
22,0,random,prompts/baseline.json,0.7586206896551724,0.0,0.5384615384615384,0.45,0.6666666666666666,0.43434343434343436,141,251
23,0,random,prompts/baseline.json,0.7931034482758621,1.0,0.5185185185185185,0.5405405405405406,0.5,0.5252525252525253,136,256
24,0,random,prompts/baseline.json,0.8275862068965517,0.0,0.5465116279069767,0.5454545454545454,0.5625,0.47474747474747475,101,276
25,0,random,prompts/baseline.json,0.8620689655172413,0.0,0.5730337078651685,0.46,0.45454545454545453,0.47474747474747475,79,299
26,0,random,prompts/baseline.json,0.896551724137931,1.0,0.5212765957446809,0.5208333333333334,0.2857142857142857,0.5151515151515151,74,294
27,0,random,prompts/baseline.json,0.9310344827586207,1.0,0.5652173913043478,0.46938775510204084,0.375,0.46464646464646464,68,308
28,0,random,prompts/baseline.json,0.9655172413793103,0.0,0.5208333333333334,0.46938775510204084,0.75,0.48484848484848486,60,295
29,0,random,prompts/baseline.json,1.0,1.0,0.47474747474747475,0.5208333333333334,0.0,0.5252525252525253,52,292
0,0,qwen3.5:9b,prompts/rude.json,0.0,0.0,,,0.12,0.8787878787878788,324,264
1,0,qwen3.5:9b,prompts/rude.json,0.034482758620689655,1.0,0.2222222222222222,1.0,0.16494845360824742,0.8383838383838383,328,248
2,0,qwen3.5:9b,prompts/rude.json,0.06896551724137931,1.0,1.0,0.0,0.042105263157894736,0.9090909090909091,293,298
3,0,qwen3.5:9b,prompts/rude.json,0.10344827586206896,1.0,1.0,0.16666666666666666,0.02127659574468085,0.9292929292929293,287,302
4,0,qwen3.5:9b,prompts/rude.json,0.13793103448275862,1.0,1.0,0.0,0.03333333333333333,0.8686868686868687,273,313
5,0,qwen3.5:9b,prompts/rude.json,0.1724137931034483,1.0,0.782608695652174,0.23529411764705882,0.125,0.7474747474747475,268,293
6,0,qwen3.5:9b,prompts/rude.json,0.20689655172413793,1.0,0.5666666666666667,0.25,0.34177215189873417,0.6060606060606061,303,228
7,0,qwen3.5:9b,prompts/rude.json,0.24137931034482757,1.0,0.8333333333333334,0.3333333333333333,0.15476190476190477,0.7575757575757576,287,277
8,0,qwen3.5:9b,prompts/rude.json,0.27586206896551724,1.0,0.45161290322580644,0.5,0.34615384615384615,0.6565656565656566,306,206
9,0,qwen3.5:9b,prompts/rude.json,0.3103448275862069,1.0,0.5263157894736842,0.17647058823529413,0.24324324324324326,0.6464646464646465,269,264
10,0,qwen3.5:9b,prompts/rude.json,0.3448275862068966,1.0,0.16216216216216217,0.7142857142857143,0.7377049180327869,0.46464646464646464,307,122
11,0,qwen3.5:9b,prompts/rude.json,0.3793103448275862,1.0,0.30303030303030304,0.6842105263157895,0.5932203389830508,0.5252525252525253,277,167
12,0,qwen3.5:9b,prompts/rude.json,0.41379310344827586,1.0,0.5306122448979592,0.5,0.3050847457627119,0.6161616161616161,237,247
13,0,qwen3.5:9b,prompts/rude.json,0.4482758620689655,1.0,0.24,0.4117647058823529,0.5818181818181818,0.5353535353535354,259,174
14,0,qwen3.5:9b,prompts/rude.json,0.48275862068965514,1.0,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.494949494949495,268,158
15,0,qwen3.5:9b,prompts/rude.json,0.5172413793103449,1.0,0.3142857142857143,0.2631578947368421,0.5740740740740741,0.494949494949495,248,193
16,0,qwen3.5:9b,prompts/rude.json,0.5517241379310345,1.0,0.2916666666666667,0.4444444444444444,0.5,0.6262626262626263,217,187
17,0,qwen3.5:9b,prompts/rude.json,0.5862068965517241,0.0,0.36619718309859156,0.5,0.6041666666666666,0.5050505050505051,232,192
18,0,qwen3.5:9b,prompts/rude.json,0.6206896551724138,0.0,0.1744186046511628,0.5,0.8048780487804879,0.5656565656565656,234,129
19,0,qwen3.5:9b,prompts/rude.json,0.6551724137931034,1.0,0.1590909090909091,0.6666666666666666,0.7352941176470589,0.6464646464646465,206,136
20,0,qwen3.5:9b,prompts/rude.json,0.6896551724137931,1.0,0.24691358024691357,0.6111111111111112,0.5142857142857142,0.6868686868686869,200,175
21,0,qwen3.5:9b,prompts/rude.json,0.7241379310344828,0.0,0.16666666666666666,0.6470588235294118,0.84375,0.5959595959595959,198,138
22,0,qwen3.5:9b,prompts/rude.json,0.7586206896551724,1.0,0.1702127659574468,0.5882352941176471,0.75,0.6868686868686869,150,160
23,0,qwen3.5:9b,prompts/rude.json,0.7931034482758621,1.0,0.11578947368421053,0.8333333333333334,0.8125,0.7676767676767676,144,134
24,0,qwen3.5:9b,prompts/rude.json,0.8275862068965517,1.0,0.13541666666666666,0.8,0.8666666666666667,0.7474747474747475,144,139
25,0,qwen3.5:9b,prompts/rude.json,0.8620689655172413,1.0,0.12244897959183673,0.7142857142857143,0.8,0.797979797979798,121,146
26,0,qwen3.5:9b,prompts/rude.json,0.896551724137931,1.0,0.08163265306122448,0.8571428571428571,0.7777777777777778,0.8585858585858586,123,128
27,0,qwen3.5:9b,prompts/rude.json,0.9310344827586207,1.0,0.08333333333333333,1.0,0.6666666666666666,0.8686868686868687,120,130
28,0,qwen3.5:9b,prompts/rude.json,0.9655172413793103,1.0,0.030303030303030304,1.0,0.875,0.898989898989899,124,109
29,0,qwen3.5:9b,prompts/rude.json,1.0,1.0,0.04040404040404041,0.8333333333333334,0.0,0.9595959595959596,95,120
0,0,ministral-3:14b,prompts/polite.json,0.0,1.0,,,0.0,1.0,300,300
1,0,ministral-3:14b,prompts/polite.json,0.034482758620689655,1.0,0.6,1.0,0.4742268041237113,0.5353535353535354,389,159
2,0,ministral-3:14b,prompts/polite.json,0.06896551724137931,1.0,1.0,1.0,0.5789473684210527,0.41414141414141414,396,136
3,0,ministral-3:14b,prompts/polite.json,0.10344827586206896,1.0,0.42857142857142855,1.0,0.6276595744680851,0.3939393939393939,407,117
4,0,ministral-3:14b,prompts/polite.json,0.13793103448275862,1.0,0.38461538461538464,0.7142857142857143,0.5333333333333333,0.48484848484848486,371,151
5,0,ministral-3:14b,prompts/polite.json,0.1724137931034483,1.0,0.3870967741935484,0.8888888888888888,0.3875,0.6363636363636364,321,191
6,0,ministral-3:14b,prompts/polite.json,0.20689655172413793,1.0,0.6956521739130435,0.5454545454545454,0.4430379746835443,0.5555555555555556,323,193
7,0,ministral-3:14b,prompts/polite.json,0.24137931034482757,1.0,0.52,0.5,0.5595238095238095,0.45454545454545453,355,155
8,0,ministral-3:14b,prompts/polite.json,0.27586206896551724,1.0,0.4722222222222222,0.8888888888888888,0.47435897435897434,0.5858585858585859,334,169
9,0,ministral-3:14b,prompts/polite.json,0.3103448275862069,1.0,0.2978723404255319,0.875,0.5945945945945946,0.47474747474747475,328,148
10,0,ministral-3:14b,prompts/polite.json,0.3448275862068966,1.0,0.4791666666666667,0.7272727272727273,0.4098360655737705,0.5959595959595959,258,208
11,0,ministral-3:14b,prompts/polite.json,0.3793103448275862,1.0,0.54,0.5294117647058824,0.576271186440678,0.48484848484848486,267,187
12,0,ministral-3:14b,prompts/polite.json,0.41379310344827586,1.0,0.6170212765957447,0.5,0.5423728813559322,0.47474747474747475,264,204
13,0,ministral-3:14b,prompts/polite.json,0.4482758620689655,1.0,0.5283018867924528,0.6190476190476191,0.38181818181818183,0.6262626262626263,237,217
14,0,ministral-3:14b,prompts/polite.json,0.48275862068965514,1.0,0.5925925925925926,0.6521739130434783,0.5,0.5353535353535354,244,204
15,0,ministral-3:14b,prompts/polite.json,0.5172413793103449,1.0,0.6458333333333334,0.5652173913043478,0.3333333333333333,0.6464646464646465,230,230
16,0,ministral-3:14b,prompts/polite.json,0.5517241379310345,1.0,0.44285714285714284,0.5217391304347826,0.5227272727272727,0.5555555555555556,214,209
17,0,ministral-3:14b,prompts/polite.json,0.5862068965517241,1.0,0.5789473684210527,0.7272727272727273,0.5,0.5252525252525253,225,220
18,0,ministral-3:14b,prompts/polite.json,0.6206896551724138,1.0,0.5,0.5862068965517241,0.5365853658536586,0.5050505050505051,199,229
19,0,ministral-3:14b,prompts/polite.json,0.6551724137931034,1.0,0.4189189189189189,0.6153846153846154,0.5294117647058824,0.5858585858585859,179,209
20,0,ministral-3:14b,prompts/polite.json,0.6896551724137931,1.0,0.39473684210526316,0.8695652173913043,0.5428571428571428,0.5656565656565656,187,212
21,0,ministral-3:14b,prompts/polite.json,0.7241379310344828,1.0,0.375,0.7083333333333334,0.59375,0.5858585858585859,180,200
22,0,ministral-3:14b,prompts/polite.json,0.7586206896551724,1.0,0.3146067415730337,0.8620689655172413,0.45,0.696969696969697,141,206
23,0,ministral-3:14b,prompts/polite.json,0.7931034482758621,1.0,0.32222222222222224,0.7741935483870968,0.625,0.6262626262626263,120,210
24,0,ministral-3:14b,prompts/polite.json,0.8275862068965517,1.0,0.2857142857142857,0.875,0.6,0.6666666666666666,125,200
25,0,ministral-3:14b,prompts/polite.json,0.8620689655172413,1.0,0.3010752688172043,0.7241379310344828,0.4,0.7171717171717171,104,209
26,0,ministral-3:14b,prompts/polite.json,0.896551724137931,1.0,0.2903225806451613,0.8461538461538461,0.4444444444444444,0.7070707070707071,99,209
27,0,ministral-3:14b,prompts/polite.json,0.9310344827586207,1.0,0.2708333333333333,0.7777777777777778,0.6666666666666666,0.696969696969697,104,199
28,0,ministral-3:14b,prompts/polite.json,0.9655172413793103,1.0,0.2978723404255319,0.7142857142857143,0.25,0.7272727272727273,95,215
29,0,ministral-3:14b,prompts/polite.json,1.0,1.0,0.1919191919191919,0.9,0.0,0.8080808080808081,80,180
0,0,qwen3.5:9b,prompts/polite.json,0.0,0.0,,,0.05,0.9494949494949495,310,285
1,0,qwen3.5:9b,prompts/polite.json,0.034482758620689655,1.0,0.5,0.5,0.010309278350515464,0.9696969696969697,294,299
2,0,qwen3.5:9b,prompts/polite.json,0.06896551724137931,1.0,0.6666666666666666,0.2,0.031578947368421054,0.9292929292929293,293,298
3,0,qwen3.5:9b,prompts/polite.json,0.10344827586206896,1.0,1.0,0.16666666666666666,0.010638297872340425,0.9393939393939394,286,306
4,0,qwen3.5:9b,prompts/polite.json,0.13793103448275862,1.0,1.0,0.0,0.022222222222222223,0.8787878787878788,271,316
5,0,qwen3.5:9b,prompts/polite.json,0.1724137931034483,1.0,0.6666666666666666,0.375,0.2125,0.7171717171717171,288,258
6,0,qwen3.5:9b,prompts/polite.json,0.20689655172413793,1.0,0.5714285714285714,0.47368421052631576,0.25316455696202533,0.6868686868686869,292,247
7,0,qwen3.5:9b,prompts/polite.json,0.24137931034482757,1.0,0.7222222222222222,0.14285714285714285,0.10714285714285714,0.7777777777777778,273,293
8,0,qwen3.5:9b,prompts/polite.json,0.27586206896551724,1.0,0.4838709677419355,0.2,0.1794871794871795,0.7373737373737373,274,264
9,0,qwen3.5:9b,prompts/polite.json,0.3103448275862069,1.0,0.7419354838709677,0.1,0.1891891891891892,0.6666666666666666,258,283
10,0,qwen3.5:9b,prompts/polite.json,0.3448275862068966,1.0,0.0875,1.0,0.8688524590163934,0.42424242424242425,325,80
11,0,qwen3.5:9b,prompts/polite.json,0.3793103448275862,1.0,0.2463768115942029,0.42857142857142855,0.6949152542372882,0.46464646464646464,284,144
12,0,qwen3.5:9b,prompts/polite.json,0.41379310344827586,1.0,0.3389830508474576,0.6111111111111112,0.5084745762711864,0.5656565656565656,267,182
13,0,qwen3.5:9b,prompts/polite.json,0.4482758620689655,1.0,0.10588235294117647,0.75,0.7818181818181819,0.494949494949495,286,111
14,0,qwen3.5:9b,prompts/polite.json,0.48275862068965514,1.0,0.391304347826087,0.23809523809523808,0.5185185185185185,0.5050505050505051,247,212
15,0,qwen3.5:9b,prompts/polite.json,0.5172413793103449,1.0,0.29850746268656714,0.4444444444444444,0.6111111111111112,0.5252525252525253,260,170
16,0,qwen3.5:9b,prompts/polite.json,0.5517241379310345,1.0,0.14814814814814814,0.6,0.6363636363636364,0.6363636363636364,234,139
17,0,qwen3.5:9b,prompts/polite.json,0.5862068965517241,1.0,0.32432432432432434,0.3125,0.625,0.47474747474747475,233,193
18,0,qwen3.5:9b,prompts/polite.json,0.6206896551724138,1.0,0.275,0.4,0.6097560975609756,0.5656565656565656,212,182
19,0,qwen3.5:9b,prompts/polite.json,0.6551724137931034,1.0,0.16470588235294117,0.5714285714285714,0.6764705882352942,0.6666666666666666,203,143
20,0,qwen3.5:9b,prompts/polite.json,0.6896551724137931,1.0,0.14772727272727273,0.5833333333333334,0.7142857142857143,0.6565656565656566,214,134
21,0,qwen3.5:9b,prompts/polite.json,0.7241379310344828,1.0,0.07608695652173914,0.875,0.84375,0.6868686868686869,212,102
22,0,qwen3.5:9b,prompts/polite.json,0.7586206896551724,1.0,0.11578947368421053,0.9230769230769231,0.75,0.7575757575757576,160,135
23,0,qwen3.5:9b,prompts/polite.json,0.7931034482758621,1.0,0.11578947368421053,0.9166666666666666,0.75,0.797979797979798,147,132
24,0,qwen3.5:9b,prompts/polite.json,0.8275862068965517,1.0,0.10416666666666667,0.9090909090909091,0.8,0.797979797979798,148,128
25,0,qwen3.5:9b,prompts/polite.json,0.8620689655172413,1.0,0.10204081632653061,0.75,0.9,0.8080808080808081,124,134
26,0,qwen3.5:9b,prompts/polite.json,0.896551724137931,1.0,0.09183673469387756,0.7,0.7777777777777778,0.8484848484848485,122,132
27,0,qwen3.5:9b,prompts/polite.json,0.9310344827586207,1.0,0.11458333333333333,0.8,0.5555555555555556,0.8484848484848485,116,146
28,0,qwen3.5:9b,prompts/polite.json,0.9655172413793103,1.0,0.050505050505050504,0.8571428571428571,0.875,0.8787878787878788,122,117
29,0,qwen3.5:9b,prompts/polite.json,1.0,1.0,0.030303030303030304,0.8,0.0,0.9696969696969697,96,116
0,0,ministral-3:8b,prompts/narcissistic.json,0.0,0.0,,,1.0,0.0,500,0
1,0,ministral-3:8b,prompts/narcissistic.json,0.034482758620689655,0.0,0.0,1.0,1.0,0.030303030303030304,488,3
2,0,ministral-3:8b,prompts/narcissistic.json,0.06896551724137931,0.0,0.0,,1.0,0.050505050505050504,480,5
3,0,ministral-3:8b,prompts/narcissistic.json,0.10344827586206896,0.0,0.0,,1.0,0.06060606060606061,476,6
